2022-02-21T11:35:43.399Z|KeyId set success
2022-02-21T11:35:43.399Z|Key set success
2022-02-21T11:35:43.399Z|ProductID set success
2022-02-21T11:35:43.399Z|License init success
2022-02-21T11:35:43.425Z|info | encListToken
2022-02-21T11:36:37.476Z|Lic Read success
2022-02-21T11:36:37.476Z|Data from Lic Read success
2022-02-21T11:36:37.476Z|Signature read success
2022-02-21T11:36:37.476Z|Data read success
2022-02-21T11:36:37.476Z|Data ready to decrypt
2022-02-21T11:36:37.485Z|Data decrypt success
2022-02-21T11:36:37.485Z|Data split success
2022-02-21T11:36:37.485Z|KeyId set success
2022-02-21T11:36:37.485Z|Key set success
2022-02-21T11:36:37.485Z|ProductID set success
2022-02-21T11:36:37.485Z|License init success
2022-02-21T11:36:37.507Z|Generating pdf signing response
2022-02-21T11:36:37.508Z|error | Temp file does not exist|decPKCSBulkSign
2022-02-21T11:36:37.952Z|Lic Read success
2022-02-21T11:36:37.952Z|Data from Lic Read success
2022-02-21T11:36:37.952Z|Signature read success
2022-02-21T11:36:37.952Z|Data read success
2022-02-21T11:36:37.952Z|Data ready to decrypt
2022-02-21T11:36:37.961Z|Data decrypt success
2022-02-21T11:36:37.961Z|Data split success
2022-02-21T11:36:37.961Z|KeyId set success
2022-02-21T11:36:37.961Z|Key set success
2022-02-21T11:36:37.961Z|ProductID set success
2022-02-21T11:36:37.961Z|License init success
2022-02-21T11:36:37.983Z|info | Dp4VO/yLznZ3PvJCH1un6yleQeMqxN8ROMGdIR7hWfI=|decListToken
2022-02-21T11:36:59.535Z|Lic Read success
2022-02-21T11:36:59.535Z|Data from Lic Read success
2022-02-21T11:36:59.535Z|Signature read success
2022-02-21T11:36:59.535Z|Data read success
2022-02-21T11:36:59.535Z|Data ready to decrypt
2022-02-21T11:36:59.541Z|Data decrypt success
2022-02-21T11:36:59.541Z|Data split success
2022-02-21T11:36:59.541Z|KeyId set success
2022-02-21T11:36:59.541Z|Key set success
2022-02-21T11:36:59.541Z|ProductID set success
2022-02-21T11:36:59.541Z|License init success
2022-02-21T11:36:59.594Z|Hashing pdf
2022-02-21T11:36:59.595Z|TransactionId: 20220221113959595671ecf0b9ea4441e851996577dbacefd
2022-02-21T11:36:59.595Z|1) Pdf tlcertificate processing....
2022-02-21T11:36:59.604Z|Pdf: read success
2022-02-21T11:36:59.605Z|Pdf: genearting appearance....
2022-02-21T11:36:59.605Z|Pdf: genearting appearance.... text added
2022-02-21T11:36:59.605Z|Pdf: genearting appearance.... position set
2022-02-21T11:36:59.613Z|Pdf: appearance generated successfully
2022-02-21T11:36:59.613Z|Pdf: generating hash....
2022-02-21T11:36:59.644Z|Pdf: hash generated successfully
2022-02-21T11:36:59.644Z|Pdf: generating .sig file....
2022-02-21T11:36:59.645Z|Pdf: Creating and writing transaction data
2022-02-21T11:37:03.210Z|Pdf: Transaction data writtent successfully
2022-02-21T11:37:03.211Z|Pdf: /DS/Temp/20220221113959595671ecf0b9ea4441e851996577dbacefd.sig generated successfully
2022-02-21T11:37:03.211Z|Hashing pdf Done
2022-02-21T11:37:03.213Z|Encrypting
2022-02-21T11:37:03.217Z|Encrypting Done
2022-02-21T11:37:03.217Z|info | encPKCSBulkSign
2022-02-21T11:37:08.379Z|Lic Read success
2022-02-21T11:37:08.379Z|Data from Lic Read success
2022-02-21T11:37:08.379Z|Signature read success
2022-02-21T11:37:08.379Z|Data read success
2022-02-21T11:37:08.380Z|Data ready to decrypt
2022-02-21T11:37:08.387Z|Data decrypt success
2022-02-21T11:37:08.387Z|Data split success
2022-02-21T11:37:08.387Z|KeyId set success
2022-02-21T11:37:08.387Z|Key set success
2022-02-21T11:37:08.387Z|ProductID set success
2022-02-21T11:37:08.387Z|License init success
2022-02-21T11:37:08.443Z|Hashing pdf
2022-02-21T11:37:08.443Z|TransactionId: 202202211140084431a43b1eb8f07453ab130cce85e585790
2022-02-21T11:37:08.443Z|1) Pdf tlcertificate processing....
2022-02-21T11:37:08.453Z|Pdf: read success
2022-02-21T11:37:08.454Z|Pdf: genearting appearance....
2022-02-21T11:37:08.455Z|Pdf: genearting appearance.... text added
2022-02-21T11:37:08.455Z|Pdf: genearting appearance.... position set
2022-02-21T11:37:08.459Z|Pdf: appearance generated successfully
2022-02-21T11:37:08.459Z|Pdf: generating hash....
2022-02-21T11:37:08.492Z|Pdf: hash generated successfully
2022-02-21T11:37:08.492Z|Pdf: generating .sig file....
2022-02-21T11:37:08.492Z|Pdf: Creating and writing transaction data
2022-02-21T11:37:12.012Z|Pdf: Transaction data writtent successfully
2022-02-21T11:37:12.013Z|Pdf: /DS/Temp/202202211140084431a43b1eb8f07453ab130cce85e585790.sig generated successfully
2022-02-21T11:37:12.013Z|Hashing pdf Done
2022-02-21T11:37:12.017Z|Encrypting
2022-02-21T11:37:12.020Z|Encrypting Done
2022-02-21T11:37:12.021Z|info | encPKCSBulkSign
2022-02-21T11:38:18.945Z|Lic Read success
2022-02-21T11:38:18.945Z|Data from Lic Read success
2022-02-21T11:38:18.945Z|Signature read success
2022-02-21T11:38:18.945Z|Data read success
2022-02-21T11:38:18.945Z|Data ready to decrypt
2022-02-21T11:38:18.954Z|Data decrypt success
2022-02-21T11:38:18.954Z|Data split success
2022-02-21T11:38:18.954Z|KeyId set success
2022-02-21T11:38:18.954Z|Key set success
2022-02-21T11:38:18.954Z|ProductID set success
2022-02-21T11:38:18.954Z|License init success
2022-02-21T11:38:18.974Z|info | encListToken
2022-02-21T11:39:17.249Z|Lic Read success
2022-02-21T11:39:17.249Z|Data from Lic Read success
2022-02-21T11:39:17.249Z|Signature read success
2022-02-21T11:39:17.249Z|Data read success
2022-02-21T11:39:17.249Z|Data ready to decrypt
2022-02-21T11:39:17.256Z|Data decrypt success
2022-02-21T11:39:17.256Z|Data split success
2022-02-21T11:39:17.256Z|KeyId set success
2022-02-21T11:39:17.256Z|Key set success
2022-02-21T11:39:17.256Z|ProductID set success
2022-02-21T11:39:17.256Z|License init success
2022-02-21T11:39:17.277Z|info | encListToken
2022-02-21T11:39:17.463Z|Lic Read success
2022-02-21T11:39:17.463Z|Data from Lic Read success
2022-02-21T11:39:17.463Z|Signature read success
2022-02-21T11:39:17.463Z|Data read success
2022-02-21T11:39:17.463Z|Data ready to decrypt
2022-02-21T11:39:17.470Z|Data decrypt success
2022-02-21T11:39:17.470Z|Data split success
2022-02-21T11:39:17.470Z|KeyId set success
2022-02-21T11:39:17.470Z|Key set success
2022-02-21T11:39:17.470Z|ProductID set success
2022-02-21T11:39:17.470Z|License init success
2022-02-21T11:39:17.492Z|info | h0oQz4ccfvwvieLv4ofu84pzt39ExToYvRIvnp3TWBU=|decListToken
2022-02-21T11:40:21.271Z|Lic Read success
2022-02-21T11:40:21.271Z|Data from Lic Read success
2022-02-21T11:40:21.271Z|Signature read success
2022-02-21T11:40:21.271Z|Data read success
2022-02-21T11:40:21.271Z|Data ready to decrypt
2022-02-21T11:40:21.278Z|Data decrypt success
2022-02-21T11:40:21.278Z|Data split success
2022-02-21T11:40:21.278Z|KeyId set success
2022-02-21T11:40:21.278Z|Key set success
2022-02-21T11:40:21.278Z|ProductID set success
